Dosage,Replicate,Time,Organoid ID,Fluorescence,Area,Perimeter,Solidity,Eccentricity,Circularity,X,Y
30.000000,4.000000,4.000000,8.000000,1727.000000,1628.000000,167.012193,0.953720,0.204386,0.733446,811.305897,426.912776
30.000000,4.000000,4.000000,9.000000,2215.000000,2500.000000,225.911688,0.926269,0.826894,0.615563,807.536800,819.293600
30.000000,4.000000,4.000000,10.000000,1307.000000,1288.000000,144.870058,0.959762,0.318751,0.771203,851.071429,712.114907
30.000000,4.000000,4.000000,11.000000,2991.000000,3204.000000,236.325902,0.961296,0.415885,0.720908,909.376404,506.165418
30.000000,4.000000,4.000000,12.000000,531.000000,568.000000,137.355339,0.795518,0.739274,0.378327,135.049296,856.500000
30.000000,4.000000,4.000000,13.000000,881.000000,1016.000000,128.870058,0.956685,0.367978,0.768775,191.759843,284.665354
30.000000,4.000000,4.000000,16.000000,1257.000000,1484.000000,171.112698,0.932161,0.839248,0.636912,318.696765,447.141509
30.000000,4.000000,4.000000,20.000000,588.000000,768.000000,113.455844,0.940024,0.264044,0.749751,409.270833,87.708333
30.000000,4.000000,4.000000,21.000000,1581.000000,1788.000000,178.426407,0.948541,0.575871,0.705763,544.470917,467.802013
30.000000,4.000000,4.000000,22.000000,667.000000,672.000000,109.041631,0.928177,0.482789,0.710223,552.607143,801.119048
30.000000,4.000000,4.000000,23.000000,1389.000000,1384.000000,151.112698,0.962448,0.627677,0.761630,631.500000,400.228324
30.000000,4.000000,4.000000,24.000000,1032.000000,1116.000000,138.112698,0.946565,0.342938,0.735202,702.066308,682.069892
30.000000,4.000000,4.000000,25.000000,584.000000,664.000000,108.455844,0.936530,0.499339,0.709369,724.487952,934.837349
30.000000,4.000000,4.000000,27.000000,824.000000,1036.000000,129.455844,0.955720,0.437713,0.776831,957.604247,194.384170
30.000000,4.000000,4.000000,28.000000,691.000000,688.000000,107.041631,0.934783,0.318234,0.754558,753.322674,313.296512
30.000000,4.000000,8.000000,1.000000,4895.000000,6032.000000,359.681241,0.930721,0.784819,0.585916,84.591512,403.210875
30.000000,4.000000,8.000000,2.000000,2332.000000,2544.000000,241.526912,0.964002,0.933278,0.548019,107.261006,1009.015723
30.000000,4.000000,8.000000,3.000000,1954.000000,1672.000000,176.183766,0.951081,0.773243,0.676884,250.041866,841.129187
30.000000,4.000000,8.000000,4.000000,649.000000,832.000000,115.213203,0.964079,0.506362,0.787642,374.663462,232.115385
30.000000,4.000000,8.000000,5.000000,1700.000000,1820.000000,171.112698,0.964494,0.367573,0.781118,441.935165,757.027473
30.000000,4.000000,8.000000,6.000000,3891.000000,4060.000000,266.225397,0.965058,0.473414,0.719842,500.035961,403.246798
30.000000,4.000000,8.000000,7.000000,3215.000000,3580.000000,251.154329,0.959014,0.623882,0.713200,517.292179,553.523464
30.000000,4.000000,8.000000,8.000000,2652.000000,2488.000000,214.497475,0.952892,0.534051,0.679541,812.493569,427.718650
30.000000,4.000000,8.000000,9.000000,770.000000,856.000000,134.112698,0.887047,0.741099,0.598059,810.967290,796.322430
30.000000,4.000000,8.000000,10.000000,2079.000000,2036.000000,188.840620,0.953630,0.400857,0.717459,848.311395,716.602161
30.000000,4.000000,8.000000,11.000000,3297.000000,3452.000000,240.083261,0.965324,0.497284,0.752587,907.904403,506.080533
30.000000,4.000000,8.000000,13.000000,1058.000000,1220.000000,140.870058,0.959874,0.320651,0.772560,183.404918,288.860656
30.000000,4.000000,8.000000,14.000000,575.000000,638.000000,101.213203,0.962293,0.583958,0.782629,252.100313,711.026646
30.000000,4.000000,8.000000,16.000000,2023.000000,2388.000000,212.012193,0.937574,0.756188,0.667610,313.871859,458.650754
30.000000,4.000000,8.000000,20.000000,720.000000,944.000000,127.870058,0.939303,0.632220,0.725511,403.016949,92.703390
30.000000,4.000000,8.000000,21.000000,2120.000000,2336.000000,196.183766,0.963696,0.481254,0.762705,542.910959,471.294521
30.000000,4.000000,8.000000,23.000000,1443.000000,1384.000000,151.112698,0.965132,0.615867,0.761630,630.725434,399.332370
30.000000,4.000000,8.000000,24.000000,1947.000000,2112.000000,192.426407,0.951780,0.329982,0.716761,700.757576,684.121212
30.000000,4.000000,8.000000,25.000000,1082.000000,1256.000000,141.455844,0.958779,0.338034,0.788783,719.914013,934.926752
30.000000,4.000000,8.000000,27.000000,1113.000000,1380.000000,151.112698,0.953697,0.482692,0.759429,953.334783,192.778261
30.000000,4.000000,8.000000,29.000000,934.000000,1072.000000,135.112698,0.947834,0.368527,0.737925,98.291045,597.097015
30.000000,4.000000,8.000000,30.000000,566.000000,660.000000,103.213203,0.953757,0.593005,0.778544,861.918182,965.845455
30.000000,4.000000,8.000000,31.000000,340.000000,408.000000,86.970563,0.916854,0.779508,0.677837,883.029412,297.401961
30.000000,4.000000,8.000000,32.000000,384.000000,448.000000,82.142136,0.965517,0.415426,0.834365,926.500000,833.142857
30.000000,4.000000,8.000000,33.000000,654.000000,836.000000,120.798990,0.943567,0.543584,0.719929,987.122010,104.643541
30.000000,4.000000,12.000000,1.000000,6198.000000,7300.000000,387.580736,0.939874,0.785265,0.610672,81.805205,404.281918
30.000000,4.000000,12.000000,2.000000,1911.000000,1912.000000,218.284271,0.941408,0.929893,0.504258,114.592050,1010.826360
30.000000,4.000000,12.000000,3.000000,2474.000000,2036.000000,191.355339,0.941285,0.747059,0.698725,248.325147,843.140472
30.000000,4.000000,12.000000,4.000000,588.000000,716.000000,112.455844,0.938401,0.587932,0.711474,377.075419,230.153631
30.000000,4.000000,12.000000,5.000000,2219.000000,2348.000000,198.597980,0.959542,0.586612,0.748098,435.237649,743.471039
30.000000,4.000000,12.000000,6.000000,3872.000000,3660.000000,251.568542,0.964173,0.506370,0.726739,500.369945,401.776503
30.000000,4.000000,12.000000,7.000000,4195.000000,4348.000000,281.053824,0.959612,0.690189,0.691704,517.270009,553.885465
30.000000,4.000000,12.000000,8.000000,3620.000000,3236.000000,242.396970,0.955982,0.414971,0.692092,814.181088,428.715080
30.000000,4.000000,12.000000,9.000000,572.000000,568.000000,98.213203,0.945092,0.629799,0.739977,817.119718,795.105634
30.000000,4.000000,12.000000,10.000000,2527.000000,2316.000000,195.597980,0.967419,0.508761,0.760711,847.702073,715.905872
30.000000,4.000000,12.000000,11.000000,3102.000000,3012.000000,226.497475,0.960766,0.426527,0.737799,905.735060,505.812085
30.000000,4.000000,12.000000,13.000000,1313.000000,1464.000000,157.698485,0.954990,0.251845,0.739769,170.991803,296.795082
30.000000,4.000000,12.000000,14.000000,599.000000,624.000000,100.627417,0.955590,0.505421,0.774394,251.060897,713.711538
30.000000,4.000000,12.000000,16.000000,2334.000000,2624.000000,213.254834,0.956617,0.648341,0.725063,312.082317,461.557927
30.000000,4.000000,12.000000,20.000000,727.000000,912.000000,121.455844,0.963041,0.491832,0.776905,396.175439,96.517544
30.000000,4.000000,12.000000,21.000000,2707.000000,2808.000000,217.254834,0.965280,0.538540,0.747598,543.155271,470.539886
30.000000,4.000000,12.000000,23.000000,1419.000000,1260.000000,148.355339,0.948795,0.290935,0.719406,629.347619,400.373016
30.000000,4.000000,12.000000,24.000000,2709.000000,2804.000000,218.911688,0.961262,0.469169,0.735275,700.378745,682.836662
30.000000,4.000000,12.000000,25.000000,1321.000000,1436.000000,153.941125,0.959893,0.343509,0.761474,718.820334,937.597493
30.000000,4.000000,12.000000,27.000000,1210.000000,1420.000000,152.284271,0.960108,0.474356,0.769464,954.235211,194.257746
30.000000,4.000000,12.000000,28.000000,563.000000,560.000000,98.627417,0.933333,0.643457,0.723440,747.214286,306.614286
30.000000,4.000000,12.000000,29.000000,892.000000,968.000000,130.698485,0.938894,0.383390,0.712105,107.326446,600.623967
30.000000,4.000000,12.000000,30.000000,630.000000,700.000000,106.798990,0.942127,0.533842,0.771212,858.454286,969.962857
30.000000,4.000000,12.000000,31.000000,400.000000,444.000000,87.213203,0.942675,0.696210,0.733548,886.175676,301.599099
30.000000,4.000000,12.000000,34.000000,8077.000000,8824.000000,429.651804,0.920125,0.625154,0.600678,905.687670,72.780145
30.000000,4.000000,12.000000,35.000000,928.000000,900.000000,142.455844,0.890208,0.855551,0.557304,929.877778,26.908889
30.000000,4.000000,12.000000,36.000000,486.000000,592.000000,156.769553,0.805442,0.840577,0.302697,267.496622,195.128378
30.000000,4.000000,16.000000,1.000000,6657.000000,8004.000000,419.651804,0.929077,0.725471,0.571135,81.551474,406.532984
30.000000,4.000000,16.000000,2.000000,2431.000000,2304.000000,229.526912,0.960801,0.925900,0.549573,114.607639,1009.524306
30.000000,4.000000,16.000000,3.000000,2613.000000,2210.000000,190.284271,0.964644,0.693393,0.767002,250.800000,845.669231
30.000000,4.000000,16.000000,4.000000,669.000000,824.000000,117.041631,0.958140,0.500346,0.755886,377.966019,230.373786
30.000000,4.000000,16.000000,5.000000,3323.000000,3608.000000,253.811183,0.959319,0.550434,0.703809,428.016630,740.231707
30.000000,4.000000,16.000000,6.000000,4365.000000,3932.000000,257.811183,0.968950,0.270433,0.743395,498.529502,403.230417
30.000000,4.000000,16.000000,7.000000,4672.000000,4724.000000,290.468037,0.963688,0.604645,0.703595,518.473751,554.137595
30.000000,4.000000,16.000000,8.000000,3495.000000,3092.000000,237.982756,0.955205,0.313902,0.686054,815.669470,427.625485
30.000000,4.000000,16.000000,9.000000,2797.000000,3102.000000,362.923882,0.774919,0.752058,0.295952,789.820116,816.141522
30.000000,4.000000,16.000000,10.000000,2530.000000,2392.000000,207.254834,0.953748,0.516473,0.699780,849.061873,715.265886
30.000000,4.000000,16.000000,11.000000,4393.000000,4308.000000,266.325902,0.974220,0.492011,0.763236,906.581708,505.627205
30.000000,4.000000,16.000000,13.000000,1067.000000,1212.000000,140.284271,0.960380,0.266822,0.773917,168.447195,297.734323
30.000000,4.000000,16.000000,14.000000,364.000000,378.000000,78.970563,0.947368,0.639500,0.761678,253.137566,713.664021
30.000000,4.000000,16.000000,16.000000,2373.000000,2688.000000,215.083261,0.963441,0.481680,0.730173,311.982143,462.889881
30.000000,4.000000,16.000000,17.000000,1433.000000,1468.000000,164.840620,0.944051,0.617333,0.678903,347.407357,53.944142
30.000000,4.000000,16.000000,20.000000,893.000000,1128.000000,136.284271,0.957555,0.587295,0.763181,399.691489,92.861702
30.000000,4.000000,16.000000,21.000000,2897.000000,2940.000000,225.911688,0.956098,0.318642,0.723902,546.860544,472.848299
30.000000,4.000000,16.000000,23.000000,1509.000000,1356.000000,151.698485,0.953586,0.456166,0.740469,630.432153,400.600295
30.000000,4.000000,16.000000,24.000000,3728.000000,3828.000000,252.568542,0.970342,0.161422,0.754090,702.448798,681.212644
30.000000,4.000000,16.000000,25.000000,1497.000000,1656.000000,171.012193,0.947911,0.421861,0.711567,716.316425,940.070048
30.000000,4.000000,16.000000,27.000000,1314.000000,1548.000000,165.355339,0.955556,0.513939,0.711450,952.892765,193.419897
30.000000,4.000000,16.000000,28.000000,924.000000,920.000000,127.284271,0.937819,0.600173,0.713589,746.630435,305.673913
30.000000,4.000000,16.000000,29.000000,747.000000,812.000000,117.041631,0.932262,0.334521,0.744878,107.219212,601.780788
30.000000,4.000000,16.000000,30.000000,707.000000,788.000000,111.213203,0.966871,0.549200,0.800614,857.931472,974.804569
30.000000,4.000000,16.000000,31.000000,428.000000,492.000000,90.970563,0.937143,0.480192,0.747090,881.215447,311.784553
30.000000,4.000000,16.000000,32.000000,363.000000,408.000000,80.556349,0.948837,0.532537,0.790079,919.539216,834.735294
30.000000,4.000000,16.000000,34.000000,7445.000000,7640.000000,375.367532,0.957633,0.705994,0.681381,909.112565,83.426702
30.000000,4.000000,16.000000,36.000000,1304.000000,1608.000000,168.597980,0.953737,0.687197,0.710872,271.885572,191.982587
30.000000,4.000000,16.000000,37.000000,3898.000000,4360.000000,323.882251,0.903814,0.551996,0.522302,699.287156,173.277982
30.000000,4.000000,16.000000,38.000000,659.000000,732.000000,113.041631,0.930114,0.443089,0.719853,701.795082,827.986339
30.000000,4.000000,16.000000,39.000000,1174.000000,1392.000000,183.254834,0.913986,0.862424,0.520881,995.873563,974.436782
30.000000,4.000000,16.000000,40.000000,386.000000,428.000000,90.727922,0.966140,0.913849,0.653389,1012.929907,704.892523
30.000000,4.000000,20.000000,1.000000,7342.000000,8620.000000,433.237590,0.917314,0.695297,0.577118,79.866125,410.189095
30.000000,4.000000,20.000000,2.000000,3070.000000,2740.000000,251.526912,0.948425,0.928353,0.544241,108.546715,1008.292701
30.000000,4.000000,20.000000,3.000000,2509.000000,1872.000000,183.941125,0.948809,0.706026,0.695277,252.568376,846.333333
30.000000,4.000000,20.000000,4.000000,757.000000,896.000000,121.455844,0.954207,0.504312,0.763275,377.758929,228.803571
30.000000,4.000000,20.000000,5.000000,2249.000000,1980.000000,194.426407,0.938389,0.699688,0.658210,416.966667,718.944444
30.000000,4.000000,20.000000,6.000000,4699.000000,3496.000000,244.740115,0.962555,0.263750,0.733451,500.303204,405.001144
30.000000,4.000000,20.000000,7.000000,5239.000000,4872.000000,286.811183,0.971292,0.529157,0.744261,514.690476,555.743021
30.000000,4.000000,20.000000,8.000000,2730.000000,2152.000000,193.254834,0.958575,0.471195,0.724088,809.760223,427.552045
30.000000,4.000000,20.000000,10.000000,3497.000000,3156.000000,233.911688,0.963370,0.400791,0.724841,847.810520,719.843473
30.000000,4.000000,20.000000,11.000000,5818.000000,5344.000000,307.882251,0.968642,0.613971,0.708446,906.832335,506.729042
30.000000,4.000000,20.000000,13.000000,1487.000000,1652.000000,163.284271,0.958237,0.438978,0.778630,164.737288,300.093220
30.000000,4.000000,20.000000,16.000000,2465.000000,2644.000000,216.911688,0.961455,0.439494,0.706164,314.347201,463.528744
30.000000,4.000000,20.000000,17.000000,830.000000,896.000000,143.183766,0.879293,0.709580,0.549200,341.803571,53.098214
30.000000,4.000000,20.000000,20.000000,740.000000,896.000000,119.213203,0.962406,0.528388,0.792263,400.312500,95.767857
30.000000,4.000000,20.000000,21.000000,3367.000000,3104.000000,229.154329,0.970607,0.322219,0.742806,550.103093,477.587629
30.000000,4.000000,20.000000,22.000000,766.000000,520.000000,91.213203,0.961183,0.493222,0.785412,552.130769,805.853846
30.000000,4.000000,20.000000,23.000000,1729.000000,1468.000000,155.112698,0.957599,0.365009,0.766728,628.682561,400.925068
30.000000,4.000000,20.000000,24.000000,4325.000000,4220.000000,272.882251,0.966560,0.308833,0.712150,702.954028,684.683886
30.000000,4.000000,20.000000,25.000000,1873.000000,1984.000000,182.426407,0.963107,0.483315,0.749163,714.762097,946.012097
30.000000,4.000000,20.000000,27.000000,1400.000000,1572.000000,159.112698,0.964417,0.362989,0.780284,952.596692,190.810433
30.000000,4.000000,20.000000,28.000000,1956.000000,1780.000000,177.426407,0.951872,0.391612,0.710548,743.005618,308.405618
30.000000,4.000000,20.000000,29.000000,916.000000,956.000000,124.455844,0.956957,0.443538,0.775599,102.667364,610.223849
30.000000,4.000000,20.000000,30.000000,764.000000,816.000000,116.870058,0.952159,0.515873,0.750747,859.235294,973.980392
30.000000,4.000000,20.000000,31.000000,588.000000,648.000000,108.041631,0.936416,0.655516,0.697594,872.376543,302.425926
30.000000,4.000000,20.000000,32.000000,596.000000,628.000000,102.213203,0.933135,0.323791,0.755363,918.181529,829.162420
30.000000,4.000000,20.000000,33.000000,427.000000,432.000000,84.384776,0.943231,0.659674,0.762369,991.185185,113.388889
30.000000,4.000000,20.000000,34.000000,8136.000000,7612.000000,381.610173,0.953646,0.726233,0.656854,908.115344,81.717026
30.000000,4.000000,20.000000,36.000000,1212.000000,1440.000000,162.941125,0.941176,0.715920,0.681571,265.337500,194.858333
30.000000,4.000000,20.000000,38.000000,513.000000,544.000000,94.798990,0.937931,0.567137,0.760679,700.808824,824.926471
30.000000,4.000000,24.000000,1.000000,6523.000000,7872.000000,373.681241,0.970654,0.599071,0.708423,82.965447,406.464431
30.000000,4.000000,24.000000,2.000000,2747.000000,2380.000000,239.183766,0.944444,0.910731,0.522785,109.942017,1008.580672
30.000000,4.000000,24.000000,3.000000,2256.000000,1720.000000,173.112698,0.942466,0.690615,0.721241,251.129070,845.413953
30.000000,4.000000,24.000000,4.000000,648.000000,784.000000,114.627417,0.948005,0.686335,0.749806,372.785714,231.397959
30.000000,4.000000,24.000000,5.000000,2188.000000,1892.000000,178.769553,0.957975,0.190214,0.743950,413.669133,701.683932
30.000000,4.000000,24.000000,6.000000,4688.000000,3168.000000,230.325902,0.970588,0.383496,0.750429,498.070707,399.505051
30.000000,4.000000,24.000000,7.000000,5721.000000,5020.000000,296.053824,0.966128,0.568080,0.719734,517.436255,550.957371
30.000000,4.000000,24.000000,8.000000,3850.000000,3172.000000,254.396970,0.923704,0.678972,0.615913,814.608449,425.634931
30.000000,4.000000,24.000000,10.000000,3761.000000,3584.000000,265.811183,0.950663,0.295443,0.637428,846.549107,721.821429
30.000000,4.000000,24.000000,11.000000,6318.000000,5972.000000,333.124892,0.960746,0.608992,0.676263,907.100134,508.485265
30.000000,4.000000,24.000000,13.000000,1750.000000,2052.000000,189.426407,0.958879,0.553916,0.718631,162.215400,298.675439
30.000000,4.000000,24.000000,16.000000,2616.000000,2900.000000,236.840620,0.938815,0.827714,0.649674,314.766207,459.608966
30.000000,4.000000,24.000000,21.000000,3015.000000,2980.000000,226.669048,0.960052,0.463513,0.728856,540.187248,468.942953
30.000000,4.000000,24.000000,22.000000,593.000000,432.000000,84.556349,0.931034,0.653366,0.759279,546.722222,804.074074
30.000000,4.000000,24.000000,23.000000,1851.000000,1616.000000,162.526912,0.963626,0.278448,0.768777,625.569307,398.178218
30.000000,4.000000,24.000000,24.000000,4500.000000,4580.000000,282.124892,0.968902,0.265075,0.723090,699.819651,687.893886
30.000000,4.000000,24.000000,25.000000,1741.000000,1904.000000,180.183766,0.961616,0.527540,0.736963,713.193277,944.046218
30.000000,4.000000,24.000000,27.000000,1263.000000,1448.000000,154.526912,0.957672,0.542842,0.762027,954.019337,188.328729
30.000000,4.000000,24.000000,28.000000,2234.000000,2012.000000,190.325902,0.959924,0.410618,0.697979,743.294235,309.213718
30.000000,4.000000,24.000000,29.000000,1054.000000,1152.000000,138.526912,0.957606,0.338683,0.754387,100.888889,614.784722
30.000000,4.000000,24.000000,30.000000,667.000000,732.000000,110.041631,0.950649,0.560355,0.759638,858.434426,966.172131
30.000000,4.000000,24.000000,34.000000,8736.000000,8136.000000,399.888348,0.941449,0.696435,0.639357,903.044739,82.029990
30.000000,4.000000,24.000000,36.000000,446.000000,532.000000,118.455844,0.851200,0.714920,0.476440,276.116541,197.462406
30.000000,4.000000,24.000000,37.000000,2303.000000,2488.000000,526.929978,0.665419,0.683061,0.112604,694.712219,169.815113
30.000000,4.000000,24.000000,38.000000,928.000000,1016.000000,129.455844,0.949533,0.419860,0.761834,696.956693,817.515748
30.000000,4.000000,24.000000,39.000000,885.000000,1044.000000,141.284271,0.915789,0.527850,0.657238,1006.316092,975.526820
30.000000,4.000000,24.000000,40.000000,521.000000,540.000000,109.798990,0.891089,0.890475,0.562868,1012.337037,701.166667
30.000000,4.000000,24.000000,41.000000,1500.000000,1744.000000,172.769553,0.949891,0.417966,0.734213,35.963303,124.541284
30.000000,4.000000,24.000000,42.000000,338.000000,412.000000,85.798990,0.909492,0.498610,0.703303,698.373786,82.228155
30.000000,4.000000,28.000000,1.000000,6739.000000,7688.000000,449.137085,0.888786,0.595389,0.478923,76.866285,413.915193
30.000000,4.000000,28.000000,3.000000,2118.000000,1342.000000,182.840620,0.858605,0.749606,0.504449,251.691505,843.432936
30.000000,4.000000,28.000000,4.000000,912.000000,1068.000000,135.870058,0.941799,0.637794,0.726999,380.983146,232.492509
30.000000,4.000000,28.000000,5.000000,3011.000000,2272.000000,196.669048,0.961897,0.284427,0.738153,421.566901,704.299296
30.000000,4.000000,28.000000,6.000000,6120.000000,3264.000000,243.982756,0.958872,0.491900,0.689036,500.651961,397.828431
30.000000,4.000000,28.000000,7.000000,6005.000000,4516.000000,291.468037,0.958608,0.600355,0.668008,517.166962,554.195306
30.000000,4.000000,28.000000,8.000000,4419.000000,3216.000000,261.568542,0.901598,0.796185,0.590684,817.052239,429.716418
30.000000,4.000000,28.000000,9.000000,1489.000000,1558.000000,204.325902,0.899019,0.685373,0.468954,762.462131,819.154685
30.000000,4.000000,28.000000,10.000000,3670.000000,3276.000000,240.740115,0.955381,0.368929,0.710325,848.580586,719.239927
30.000000,4.000000,28.000000,11.000000,5626.000000,4524.000000,274.811183,0.974160,0.468890,0.752772,910.825376,509.140141
30.000000,4.000000,28.000000,13.000000,2107.000000,2376.000000,199.012193,0.965069,0.593692,0.753871,166.459596,298.348485
30.000000,4.000000,28.000000,16.000000,2922.000000,2912.000000,242.396970,0.927684,0.811934,0.622798,313.582418,461.972527
30.000000,4.000000,28.000000,17.000000,838.000000,988.000000,148.355339,0.879786,0.539046,0.564106,332.714575,54.410931
30.000000,4.000000,28.000000,21.000000,3606.000000,3240.000000,233.254834,0.964573,0.454919,0.748331,543.161728,469.065432
30.000000,4.000000,28.000000,23.000000,1917.000000,1332.000000,153.870058,0.952109,0.708926,0.706978,633.223724,397.809309
30.000000,4.000000,28.000000,24.000000,3101.000000,2764.000000,220.325902,0.956071,0.484349,0.715512,698.730101,689.495658
30.000000,4.000000,28.000000,25.000000,2096.000000,2120.000000,191.012193,0.966712,0.564327,0.730169,711.371698,945.167925
30.000000,4.000000,28.000000,27.000000,1421.000000,1540.000000,161.355339,0.960100,0.655243,0.743300,954.250649,186.437662
30.000000,4.000000,28.000000,28.000000,3046.000000,2428.000000,206.083261,0.964640,0.494190,0.718411,740.086491,315.817957
30.000000,4.000000,28.000000,29.000000,844.000000,780.000000,116.455844,0.940893,0.486466,0.722740,102.910256,618.058974
30.000000,4.000000,28.000000,30.000000,621.000000,648.000000,105.455844,0.932374,0.413482,0.732223,857.487654,971.956790
30.000000,4.000000,28.000000,31.000000,537.000000,452.000000,84.384776,0.959660,0.504482,0.797664,876.676991,298.977876
30.000000,4.000000,28.000000,34.000000,8103.000000,6472.000000,361.024387,0.935531,0.747954,0.623987,906.921508,81.029048
30.000000,4.000000,28.000000,36.000000,1057.000000,1242.000000,161.941125,0.872191,0.561664,0.595137,270.879227,206.306763
30.000000,4.000000,28.000000,37.000000,7650.000000,7820.000000,372.024387,0.966864,0.462493,0.710025,705.554220,181.000256
30.000000,4.000000,28.000000,38.000000,1347.000000,1392.000000,153.526912,0.950171,0.434883,0.742130,694.408046,818.994253
30.000000,4.000000,28.000000,41.000000,1392.000000,1436.000000,154.698485,0.958611,0.380984,0.754036,35.864903,122.683844
30.000000,4.000000,28.000000,42.000000,379.000000,428.000000,84.556349,0.942731,0.590944,0.752248,693.574766,77.565421
30.000000,4.000000,32.000000,1.000000,1047.000000,1268.000000,148.941125,0.941351,0.553245,0.718290,31.074132,432.891167
30.000000,4.000000,32.000000,3.000000,3050.000000,1664.000000,186.597980,0.893183,0.765761,0.600550,252.478365,847.841346
30.000000,4.000000,32.000000,4.000000,836.000000,888.000000,125.213203,0.935722,0.725648,0.711742,382.734234,230.653153
30.000000,4.000000,32.000000,5.000000,3037.000000,1788.000000,195.083261,0.903030,0.416752,0.590388,433.911633,702.383669
30.000000,4.000000,32.000000,6.000000,7610.000000,3324.000000,248.982756,0.954350,0.593111,0.673802,502.349579,397.279783
30.000000,4.000000,32.000000,7.000000,6633.000000,4428.000000,285.882251,0.962399,0.461366,0.680837,517.593948,553.432249
30.000000,4.000000,32.000000,8.000000,5515.000000,3720.000000,263.982756,0.941534,0.760812,0.670813,819.168817,424.644086
30.000000,4.000000,32.000000,9.000000,479.000000,466.000000,104.384776,0.856618,0.729592,0.537429,770.047210,836.216738
30.000000,4.000000,32.000000,10.000000,4462.000000,3732.000000,259.740115,0.955209,0.689748,0.695142,854.036977,721.522508
30.000000,4.000000,32.000000,11.000000,6616.000000,5216.000000,301.296465,0.972590,0.566131,0.722037,914.993865,508.440184
30.000000,4.000000,32.000000,12.000000,2336.000000,2288.000000,205.669048,0.947020,0.481393,0.679717,118.797203,851.472028
30.000000,4.000000,32.000000,13.000000,2614.000000,3032.000000,233.740115,0.957373,0.706185,0.697385,172.980211,287.974934
30.000000,4.000000,32.000000,16.000000,2715.000000,2428.000000,221.740115,0.936728,0.848199,0.620540,315.005766,454.071664
30.000000,4.000000,32.000000,17.000000,851.000000,932.000000,131.698485,0.946193,0.788907,0.675249,338.366953,56.723176
30.000000,4.000000,32.000000,20.000000,790.000000,660.000000,118.870058,0.881175,0.711938,0.586960,399.718182,95.493939
30.000000,4.000000,32.000000,21.000000,2836.000000,2260.000000,195.183766,0.964575,0.497288,0.745471,541.751327,471.105310
30.000000,4.000000,32.000000,23.000000,2386.000000,1404.000000,158.698485,0.961644,0.762162,0.700538,635.209402,395.702279
30.000000,4.000000,32.000000,24.000000,3216.000000,2656.000000,220.740115,0.950608,0.568849,0.684976,699.960843,691.990964
30.000000,4.000000,32.000000,25.000000,2066.000000,2116.000000,188.183766,0.957900,0.422099,0.750864,714.380907,938.677694
30.000000,4.000000,32.000000,27.000000,1309.000000,1320.000000,150.112698,0.944882,0.548472,0.736121,950.590909,190.136364
30.000000,4.000000,32.000000,28.000000,3252.000000,2548.000000,208.669048,0.962963,0.483873,0.735349,738.536107,317.718210
30.000000,4.000000,32.000000,29.000000,973.000000,828.000000,117.041631,0.944128,0.290585,0.759555,103.756039,616.123188
30.000000,4.000000,32.000000,30.000000,725.000000,740.000000,109.627417,0.951157,0.502274,0.773755,861.840541,967.840541
30.000000,4.000000,32.000000,31.000000,779.000000,668.000000,103.213203,0.959770,0.551998,0.787981,872.775449,294.991018
30.000000,4.000000,32.000000,32.000000,736.000000,740.000000,109.455844,0.959792,0.431713,0.776182,920.348649,831.310811
30.000000,4.000000,32.000000,33.000000,1272.000000,1164.000000,146.941125,0.928230,0.597196,0.677448,986.905498,117.702749
30.000000,4.000000,32.000000,37.000000,6375.000000,5936.000000,347.610173,0.954955,0.397944,0.617332,706.272237,179.878706
30.000000,4.000000,32.000000,38.000000,1679.000000,1664.000000,168.355339,0.961850,0.561119,0.737750,696.548077,814.408654
30.000000,4.000000,32.000000,40.000000,764.000000,556.000000,106.798990,0.901135,0.865155,0.612562,1011.794964,706.039568
30.000000,4.000000,32.000000,41.000000,1461.000000,1444.000000,157.526912,0.955659,0.486037,0.731253,38.849030,121.447368
30.000000,4.000000,32.000000,42.000000,660.000000,712.000000,109.455844,0.938076,0.407270,0.746813,689.084270,78.646067
30.000000,4.000000,32.000000,43.000000,1067.000000,1032.000000,131.284271,0.947658,0.436228,0.752427,811.763566,594.468992
30.000000,4.000000,32.000000,44.000000,416.000000,436.000000,119.455844,0.773050,0.841314,0.383956,971.399083,842.334862
30.000000,4.000000,36.000000,3.000000,2634.000000,1260.000000,168.012193,0.877437,0.758633,0.560917,252.447619,846.979365
30.000000,4.000000,36.000000,4.000000,869.000000,900.000000,120.384776,0.963597,0.738915,0.780386,383.171111,233.344444
30.000000,4.000000,36.000000,5.000000,3807.000000,2128.000000,203.840620,0.939929,0.438002,0.643576,432.383459,704.210526
30.000000,4.000000,36.000000,6.000000,8216.000000,3100.000000,236.154329,0.961240,0.594814,0.698521,502.147742,398.205806
30.000000,4.000000,36.000000,7.000000,6494.000000,3148.000000,245.225397,0.944211,0.558621,0.657830,511.741423,554.317027
30.000000,4.000000,36.000000,8.000000,5560.000000,3168.000000,251.669048,0.937555,0.801192,0.628544,814.606061,420.358586
30.000000,4.000000,36.000000,10.000000,4411.000000,3356.000000,244.740115,0.969102,0.623940,0.704079,855.055423,714.535757
30.000000,4.000000,36.000000,11.000000,5411.000000,3688.000000,252.325902,0.962171,0.492313,0.727909,915.981562,511.200651
